Name,Class,Difficulty,cBbox,Area,IoU,Accuracy
2007_000663,car,1,"[361, 23, 421, 52]",1740,0.0,0.99616691263136
2007_000663,car,0,"[375, 35, 421, 80]",2070,0.16718847839699436,0.9934134286817943
2007_000663,car,1,"[372, 67, 421, 107]",1960,0.0,0.9942404643285164
2007_000663,car,1,"[375, 97, 421, 209]",5152,0.0,0.9906153739488723
2007_000676,sheep,0,"[58, 93, 471, 269]",72688,0.9576320501342883,0.9896470253656082
2007_000713,boat,0,"[79, 167, 253, 311]",25056,0.8568799124465227,0.9824209799524627
2007_000713,boat,0,"[183, 159, 471, 268]",31392,0.583561121352743,0.9599721375281832
2007_000720,dog,0,"[216, 117, 304, 262]",12760,0.14766355140186915,0.961109926593768
2007_000727,bus,0,"[88, 322, 272, 435]",20792,0.587047562069997,0.9694126249086035
2007_000727,car,0,"[271, 368, 322, 387]",969,0.0,0.9975904548778056
2007_000727,car,0,"[1, 379, 88, 434]",4785,0.006329113924050633,0.9817373097290231
2007_000727,person,0,"[332, 355, 357, 437]",2050,0.0,0.9957126714377507
2007_000727,person,0,"[318, 356, 340, 423]",1474,0.0,0.9967041854075732
2007_000727,person,0,"[353, 362, 374, 413]",1071,0.0,0.9979671194026544
2007_000727,car,1,"[48, 366, 89, 388]",902,0.0,0.9971805552478231
2007_000727,car,0,"[112, 137, 159, 163]",1222,0.0,0.9963662951720471
2007_000733,person,0,"[47, 24, 272, 382]",80550,0.03222475987860964,0.832961632961633
2007_000733,motorbike,0,"[102, 200, 447, 434]",80730,0.6785074288306681,0.9234657234657234
2007_000738,aeroplane,0,"[0, 123, 495, 234]",54945,0.6754338335903395,0.907060630748851
2007_000762,diningtable,1,"[0, 188, 499, 374]",92814,0.24551914725621793,0.7737928259029763
2007_000762,bottle,0,"[28, 151, 117, 374]",19847,0.0,0.9117767164391102
2007_000762,person,0,"[381, 60, 499, 260]",23600,0.7022352860756033,0.9742201232178683
2007_000762,person,1,"[341, 141, 392, 201]",3060,0.0,0.9940995093774597
2007_000762,person,0,"[142, 126, 265, 222]",11808,0.0,0.9803810166361877
2007_000762,person,0,"[198, 139, 219, 186]",987,0.0,0.9963957885766028
2007_000762,person,0,"[3, 21, 123, 251]",27600,0.8750441477714205,0.9895306239606082
2007_000762,person,1,"[2, 248, 173, 327]",13509,0.0,0.9842337943646468
2007_000768,bus,0,"[368, 102, 474, 282]",19080,0.32901051771673645,0.9276480951332305
2007_000768,bus,0,"[32, 45, 368, 329]",95424,0.4739148962074633,0.7621118696322396
2007_000783,person,0,"[200, 56, 324, 258]",25048,0.546645155167505,0.976237613912213
2007_000783,horse,0,"[111, 99, 440, 408]",101661,0.07695120236253691,0.8367473835011342
2007_000793,person,0,"[288, 99, 315, 182]",2241,0.0,0.9943592486923443
2007_000793,person,0,"[240, 110, 269, 179]",2001,0.2831389183457052,0.9959819305753685
2007_000793,person,0,"[217, 106, 235, 177]",1278,0.0,0.9956015216357584
2007_000793,person,0,"[401, 66, 466, 258]",12480,0.0,0.9663100332857822
2007_000793,person,0,"[64, 109, 83, 160]",969,0.014705882352941176,0.9972123157394199
2007_000793,person,0,"[95, 106, 113, 158]",936,0.0,0.9980801236329053
2007_000793,person,0,"[99, 77, 189, 281]",18360,0.6804672140626807,0.9835770328102711
2007_000793,person,1,"[272, 102, 294, 181]",1738,0.4117647058823529,0.9973846885401807
2007_000793,bicycle,0,"[150, 159, 309, 279]",19080,0.0031380753138075313,0.9886709462672373
2007_000793,bus,0,"[1, 79, 50, 134]",2695,0.060656418778562524,0.9865608654303376
2007_000799,horse,0,"[94, 22, 499, 440]",169290,0.6000346265383562,0.8694015612265569
2007_000799,person,0,"[229, 224, 499, 440]",58320,0.44855818235622924,0.9209917604548945
2007_000804,chair,0,"[93, 242, 152, 303]",3599,0.0,0.9867854795302055
2007_000804,chair,1,"[31, 351, 125, 490]",13066,0.6519673065957042,0.9772916124071387
2007_000804,sofa,0,"[190, 264, 331, 469]",28905,0.0,0.902791730227828
2007_000822,motorbike,0,"[97, 164, 229, 345]",23892,0.8066727987289907,0.9871720181322858
2007_000822,motorbike,0,"[230, 167, 352, 322]",18910,0.8369688824563217,0.9912501179042451
2007_000830,diningtable,0,"[123, 181, 351, 369]",42864,0.4270121912299738,0.9492541025771477
2007_000830,chair,0,"[149, 220, 258, 374]",16786,0.2544594885020417,0.9803901617288766
2007_000830,chair,0,"[251, 200, 347, 346]",14016,0.08505747126436781,0.9662523106144114
2007_000830,chair,1,"[249, 174, 317, 247]",4964,0.0,0.982233000378743
2007_000836,person,0,"[68, 98, 223, 296]",30690,0.4556603773584906,0.9451148253838837
2007_000836,horse,0,"[92, 161, 225, 441]",37240,0.4778217470911346,0.939930697105585
2007_000837,boat,0,"[260, 64, 364, 158]",9776,0.4364789075835162,0.9829537072551854
2007_000847,diningtable,0,"[0, 278, 207, 499]",45747,0.8058050167506545,0.9621704031939631
2007_000847,person,0,"[60, 110, 295, 499]",91415,0.6469214966071095,0.9377934014829115
2007_000862,person,1,"[304, 130, 317, 150]",260,0.9797979797979798,0.99998929622692
2007_000862,boat,0,"[303, 141, 353, 159]",900,0.856492027334852,0.9996628311479797
2007_000876,cat,0,"[116, 30, 375, 328]",77182,0.0010030706243602866,0.6966960434561026
2007_000876,cat,0,"[260, 13, 397, 131]",16166,0.48304904805718735,0.9546047806684981
2007_000904,cow,0,"[236, 166, 337, 262]",9696,0.7468540268456376,0.9932321046080004
2007_000904,person,0,"[16, 112, 164, 237]",18500,0.823405231757687,0.9892117392425789
2007_000904,horse,1,"[0, 212, 304, 374]",49248,0.5622416169039963,0.9732816722925615
2007_000925,sheep,0,"[28, 100, 215, 342]",45254,0.9105653382761817,0.9849821629516126
2007_000925,sheep,0,"[308, 104, 459, 332]",34428,0.9698257766582704,0.9965582876433549
2007_000999,bottle,0,"[232, 316, 288, 404]",4928,0.0,0.9880376840515317
2007_000999,person,0,"[1, 15, 279, 499]",134552,0.8728923766816143,0.9374982773162517
2007_001027,chair,0,"[202, 173, 253, 272]",5049,0.3756177924217463,0.9956288564673318
2007_001027,chair,1,"[328, 173, 347, 222]",931,0.0,0.9992560982642292
2007_001027,chair,1,"[255, 188, 305, 291]",5150,0.5963431786216596,0.9983449628049132
2007_001027,chair,0,"[262, 217, 350, 328]",9768,0.751696406132194,0.9943025200392134
2007_001027,sofa,1,"[400, 269, 499, 374]",10395,0.9780603340812765,0.9989850642984833
2007_001027,bicycle,0,"[57, 155, 93, 217]",2232,0.0,0.9985813966899256
2007_001027,tvmonitor,0,"[0, 243, 42, 339]",4032,0.9891874180865007,0.9998096995559657
2007_001073,cow,0,"[54, 177, 148, 247]",6580,0.8309572301425662,0.9967007944214465
2007_001073,cow,0,"[134, 175, 173, 240]",2535,0.0,0.9945827157970052
2007_001073,cow,0,"[226, 152, 281, 235]",4565,0.0,0.9929586662351011
2007_001073,cow,0,"[275, 158, 349, 254]",7104,0.8589632203880684,0.9972345729487857
2007_001073,cow,0,"[326, 151, 424, 239]",8624,0.0,0.9741003844341096
2007_001073,cow,0,"[420, 160, 499, 226]",5214,0.0003588087549336204,0.9841797130088641
2007_001149,sofa,0,"[147, 137, 402, 301]",41820,0.8772224712386075,0.9805906076728216
2007_001149,tvmonitor,0,"[74, 84, 145, 152]",4828,0.9503763590744354,0.9989489285566663
2007_001149,pottedplant,0,"[0, 6, 141, 374]",51888,0.04181464852911613,0.9155658956841117
2007_001154,sofa,0,"[0, 232, 173, 374]",24566,0.9831636453935932,0.9981666855946915
2007_001154,pottedplant,0,"[133, 229, 170, 273]",1628,0.0,0.9976745569490187
2007_001175,person,0,"[118, 152, 366, 328]",43648,0.0,0.9475096014963025
2007_001175,person,1,"[156, 168, 255, 229]",6039,0.0,0.9950744490371879
2007_001175,tvmonitor,0,"[359, 113, 448, 186]",6497,0.8877338877338877,0.997483975318996
2007_001185,cat,0,"[196, 198, 288, 322]",11408,0.0,0.9736636288501966
2007_001185,person,0,"[77, 77, 288, 374]",62667,0.8998004323964743,0.9799481925639134
2007_001185,diningtable,1,"[203, 222, 499, 374]",44992,0.7923098959162237,0.9638069035904661
2007_001185,bottle,0,"[451, 130, 499, 252]",5856,0.7599483759948376,0.9938097324761624
2007_001225,dog,0,"[99, 211, 302, 413]",41006,0.714185639229422,0.9688821093920245
2007_001239,dog,0,"[107, 59, 319, 159]",21200,0.6721937587331159,0.9802861560525254
2007_001239,dog,0,"[227, 137, 380, 374]",36261,0.9852082038533251,0.9986666965446153
2007_001239,dog,0,"[117, 93, 285, 306]",35784,0.8549963606114173,0.9843757002644199
2007_001284,person,0,"[134, 122, 234, 374]",25200,0.9623742239349176,0.9960220906940688
2007_001284,person,0,"[237, 114, 375, 303]",26082,0.006723944714232349,0.9398164390072768
2007_001284,person,0,"[275, 116, 425, 359]",36450,0.482190582632781,0.93970326946799
2007_001284,person,0,"[300, 113, 499, 374]",51939,0.6865724560603759,0.9299706890893247
2007_001284,person,0,"[0, 113, 125, 374]",32625,0.4745822031673812,0.9320416916582732
2007_001284,person,0,"[418, 89, 447, 138]",1421,0.0,0.9950261987483449
2007_001288,aeroplane,0,"[67, 75, 425, 208]",47614,0.6956744305093422,0.9704346528744778
2007_001288,aeroplane,0,"[356, 271, 496, 316]",6300,0.0,0.990389397254824
2007_001288,aeroplane,0,"[195, 271, 315, 313]",5040,0.0036656891495601175,0.9915518699025263
2007_001289,bird,0,"[156, 97, 354, 187]",17820,0.9982306578735725,0.9999274056768761
2007_001299,cow,0,"[38, 25, 228, 411]",73340,0.7773834411006855,0.954292502033829
2007_001299,cow,0,"[210, 239, 318, 407]",18144,0.7491678870989216,0.9905969724647012
2007_001299,cow,0,"[317, 220, 407, 434]",19260,0.9476056338028169,0.99767918906374
2007_001311,bicycle,1,"[464, 103, 489, 165]",1550,0.0,0.9969426570443315
2007_001311,bicycle,0,"[431, 117, 464, 185]",2244,0.0,0.9946105442781471
2007_001311,bicycle,0,"[333, 127, 379, 219]",4232,0.013942307692307693,0.9854171851114508
2007_001311,bicycle,0,"[176, 187, 303, 318]",16637,0.0,0.9666323011838316
2007_001311,bicycle,0,"[11, 160, 180, 318]",26702,0.0,0.9643072985175442
2007_001311,person,0,"[462, 66, 494, 153]",2784,0.019644527595884004,0.9925486153080451
2007_001311,person,0,"[430, 74, 467, 170]",3552,0.49121405750798725,0.9954708663656724
2007_001311,person,0,"[332, 78, 386, 200]",6588,0.0019351717464925011,0.985331863912688
2007_001311,person,0,"[186, 105, 290, 292]",19448,0.5699032365699033,0.9816701624657826
2007_001311,person,0,"[26, 60, 162, 279]",29784,0.00033898305084745765,0.9370969462120943
2007_001321,car,0,"[0, 97, 455, 332]",106925,0.34362131227166176,0.6178934751206319
2007_001340,dog,0,"[325, 283, 499, 374]",15834,0.0,0.943847451677556
2007_001340,chair,0,"[212, 47, 405, 265]",42074,0.0,0.8873495408377022
2007_001340,person,0,"[149, 139, 251, 374]",23970,0.5158469945355191,0.9598700078131193
2007_001340,person,0,"[91, 110, 330, 373]",62857,0.18936805491427341,0.8508996410494492
2007_001377,aeroplane,0,"[272, 162, 317, 249]",3915,0.4924924924924925,0.9972030826773174
2007_001397,dog,0,"[127, 120, 213, 262]",12212,0.8888320545609548,0.9960281199361575
2007_001408,bottle,0,"[113, 244, 177, 447]",12992,0.9774399806973096,0.9988013665703059
2007_001408,person,0,"[55, 106, 229, 386]",48720,0.6863687429784047,0.9355814654094904
2007_001408,bottle,0,"[19, 67, 49, 166]",2970,0.0,0.9892571677638116
2007_001408,person,0,"[209, 0, 332, 107]",13161,0.0,0.965880610982559
2007_001408,person,0,"[83, 86, 332, 365]",69471,0.009021285873920036,0.7669395106755292
2007_001408,pottedplant,0,"[118, 0, 183, 129]",8385,0.0,0.9827576260648287
2007_001416,sheep,0,"[207, 77, 400, 191]",22002,0.9606139261934319,0.9965979763320532
2007_001416,sheep,0,"[18, 70, 182, 194]",20336,0.7766133480419195,0.9802604643908526
2007_001416,sheep,0,"[0, 105, 120, 248]",17160,0.8063478892231096,0.981800635564307
2007_001416,sheep,0,"[0, 184, 323, 327]",46189,0.0,0.68563936599536
2007_001416,sheep,1,"[329, 25, 471, 105]",11360,0.0,0.9559491548554384
2007_001416,sheep,1,"[26, 12, 251, 133]",27225,0.0,0.925438168950929
2007_001420,horse,0,"[191, 108, 339, 269]",23828,0.6465248731867936,0.9749259836753761
2007_001420,person,0,"[280, 79, 363, 267]",15604,0.33886173184357543,0.9760938318677365
2007_001420,pottedplant,0,"[435, 147, 499, 305]",10112,0.5159533073929962,0.9803675249824823
2007_001423,person,0,"[123, 55, 381, 332]",71466,0.38979911213311613,0.8808548319707656
2007_001430,diningtable,0,"[0, 268, 249, 373]",26145,0.8716696269982238,0.983773343365038
2007_001430,person,0,"[99, 153, 234, 285]",17820,0.9605862107249916,0.9980067601711379
2007_001430,person,0,"[210, 145, 302, 351]",18952,9.33968431867003e-05,0.9398883785695837
2007_001430,person,0,"[244, 153, 397, 373]",33660,0.4602963619357062,0.9384453852286891
2007_001430,pottedplant,1,"[55, 173, 99, 219]",2024,0.0,0.9909714657892669
2007_001430,tvmonitor,0,"[315, 0, 417, 65]",6630,0.8877465026125063,0.9962605697858531
2007_001430,pottedplant,0,"[343, 82, 427, 213]",11004,0.31508379888268156,0.9827907603508103
2007_001439,diningtable,0,"[3, 323, 374, 499]",65296,0.0010041461518528116,0.6651484471274164
2007_001439,chair,1,"[194, 281, 272, 335]",4212,0.0,0.9920198472370757
2007_001457,sofa,0,"[135, 120, 349, 263]",30602,0.8803225640762238,0.9872239860067006
2007_001457,chair,0,"[431, 211, 499, 374]",11084,0.43995098039215685,0.9874707330580733
2007_001458,sofa,0,"[105, 120, 391, 298]",50908,0.9723014256619145,0.9937439432784191
2007_001487,boat,0,"[241, 116, 276, 150]",1190,0.4486486486486487,0.9983610684120038
2007_001526,person,0,"[2, 17, 113, 297]",31080,0.15032841739992564,0.8470371251784864
2007_001526,person,0,"[108, 50, 213, 296]",25830,0.6539716039907905,0.9463499524036173
2007_001526,person,0,"[211, 34, 315, 296]",27248,0.06545237384293819,0.8836194074250358
2007_001526,person,0,"[288, 32, 386, 296]",25872,0.5346330747580147,0.9495850190385531
2007_001526,person,0,"[380, 14, 499, 296]",33558,0.8707940780619112,0.9814374107567825
2007_001568,aeroplane,0,"[2, 41, 399, 371]",131010,0.5770637929887581,0.8765029232950683
2007_001585,person,0,"[196, 114, 327, 357]",31833,0.7154289372599232,0.97427649631798
2007_001585,sofa,0,"[5, 179, 424, 340]",67459,0.7180219449872238,0.945717330812745
2007_001585,bottle,0,"[57, 157, 71, 190]",462,0.34545454545454546,0.9994791641549198
2007_001586,horse,0,"[27, 53, 428, 328]",110275,0.6429882732007044,0.9475543911983401
2007_001586,person,0,"[210, 39, 330, 236]",23640,0.5384282780239974,0.9764988194371825
2007_001587,bicycle,0,"[203, 248, 273, 324]",5320,0.043731778425655975,0.9911460948339623
2007_001594,sheep,0,"[269, 152, 333, 207]",3520,0.0,0.9885175760297383
2007_001594,sheep,0,"[230, 152, 268, 208]",2128,0.0,0.9932327919566899
2007_001594,sheep,0,"[178, 148, 205, 209]",1647,0.0,0.9944926776937854
2007_001594,sheep,0,"[150, 141, 179, 209]",1972,0.0,0.9947296859017538
2007_001594,sheep,1,"[205, 149, 238, 211]",2046,0.0,0.9950789611556021
2007_001594,person,0,"[334, 92, 399, 217]",8125,0.37892457596535545,0.9892660230022703
2007_001594,dog,0,"[252, 176, 301, 237]",2989,0.0,0.9937878901279844
2007_001595,bus,0,"[267, 161, 441, 295]",23316,0.40928867752706666,0.9361730041764152
2007_001595,bus,0,"[39, 157, 274, 287]",30550,0.452979327117957,0.9262294185817681
2007_001602,bottle,0,"[251, 1, 350, 364]",35937,0.7498149823205329,0.9643862554942322
2007_001602,bottle,1,"[111, 2, 224, 202]",22600,0.4856728327892637,0.9419059937610104
2007_001609,diningtable,0,"[2, 119, 373, 499]",140980,0.3008630565951272,0.4902008832849736
2007_001609,chair,1,"[178, 74, 262, 123]",4116,0.0,0.9962351788011606
2007_001609,chair,1,"[332, 116, 374, 219]",4326,0.0,0.9949765255601285
2007_001609,chair,1,"[28, 110, 71, 181]",3053,0.0,0.9949542485116147
2007_001609,chair,1,"[3, 168, 33, 264]",2880,0.0,0.9959455771704807
2007_001630,person,0,"[25, 13, 53, 113]",2800,0.0,0.9900098947343323
2007_001630,person,0,"[189, 26, 267, 213]",14586,0.0,0.9575122492042488
2007_001630,person,0,"[73, 94, 199, 357]",33138,0.0,0.9341046457565896
2007_001630,person,0,"[154, 195, 342, 499]",57152,0.6383150214228143,0.9491792139050821
2007_001630,person,0,"[332, 31, 372, 254]",8920,0.30505606092659193,0.9804191552519581
2007_001630,bicycle,0,"[84, 230, 199, 427]",22655,0.0,0.9772421110356091
2007_001630,bicycle,0,"[148, 357, 339, 499]",27122,0.49050680221258786,0.9796859912020314
2007_001677,diningtable,0,"[109, 268, 499, 374]",41340,0.004473796335747763,0.8373363965469228
2007_001677,chair,0,"[51, 229, 139, 374]",12760,0.8459925818416384,0.9944595284507565
2007_001678,tvmonitor,0,"[372, 101, 499, 227]",16002,0.8729108635097493,0.9908243042811534
2007_001678,tvmonitor,0,"[251, 108, 348, 199]",8827,0.0001207437816952427,0.9479562080494733
2007_001678,person,0,"[106, 191, 255, 332]",21009,0.5280656661968328,0.9642273561426884
2007_001678,person,1,"[118, 61, 156, 109]",1824,0.0,0.9959400688805651
2007_001678,chair,1,"[110, 81, 144, 112]",1054,0.0,0.996310867543176
2007_001678,tvmonitor,1,"[163, 59, 194, 83]",744,0.0,0.9958269438648533
2007_001698,boat,0,"[60, 92, 446, 208]",44776,0.25878800080531505,0.898686245480013
2007_001698,boat,0,"[38, 137, 357, 232]",30305,0.8703286807744259,0.9873192693169247
2007_001704,tvmonitor,0,"[117, 0, 404, 316]",90692,0.6499233449477352,0.8633257155294374
2007_001709,person,0,"[366, 131, 425, 286]",9145,0.0,0.9732276886527692
2007_001709,person,1,"[0, 0, 201, 332]",66732,0.3845802108471993,0.841885418162357
2007_001709,motorbike,0,"[0, 44, 411, 332]",118368,0.4911433395145443,0.7600086151757627
2007_001717,tvmonitor,0,"[0, 110, 57, 168]",3306,0.7054749340369393,0.9952751822732034
2007_001717,person,0,"[370, 159, 475, 403]",25620,0.46080221300138313,0.9484344081015016
2007_001717,person,0,"[226, 98, 364, 403]",42090,0.7082886553720781,0.9712119448471445
2007_001717,chair,0,"[145, 206, 262, 365]",18603,0.3398456943753111,0.9719315139522333
2007_001724,horse,0,"[34, 14, 218, 301]",52808,0.2562862032648763,0.7245981158060231
2007_001733,sheep,0,"[0, 269, 81, 328]",4779,0.0,0.990028098529442
2007_001733,sheep,0,"[235, 274, 293, 325]",2958,0.8455445544554455,0.9990401378263634
2007_001733,sheep,0,"[179, 274, 234, 364]",4950,0.9205729166666666,0.999249338556515
