Name,Class,Difficulty,cBbox,Area,IoU,Accuracy
2007_000323,person,0,"[11, 2, 304, 374]",108996,0.21899288859509772,0.5967732169298772
2007_000332,horse,0,"[53, 49, 284, 261]",48972,0.5842494584985083,0.9352199135246658
2007_000333,train,0,"[0, 38, 366, 269]",84546,0.001115018440689596,0.7128184894982461
2007_000346,bottle,0,"[123, 106, 229, 342]",25016,0.755530078230375,0.979906878776121
2007_000346,person,0,"[136, 77, 496, 374]",106920,0.4269022862655621,0.7925558450196774
2007_000346,person,0,"[88, 201, 128, 246]",1800,0.0,0.9967352142342443
2007_000346,person,0,"[71, 208, 110, 258]",1950,0.0,0.9961864641649576
2007_000363,bird,0,"[58, 14, 219, 238]",36064,0.946553533939818,0.9961105098987841
2007_000363,bird,0,"[160, 121, 499, 332]",71529,0.9565311653116532,0.9923419695715832
2007_000364,motorbike,0,"[53, 24, 453, 314]",116000,0.7220231904156554,0.9167008167152463
2007_000364,motorbike,0,"[317, 36, 488, 160]",21204,0.0,0.9447865862457072
2007_000364,person,0,"[368, 0, 457, 129]",11481,0.701241285495664,0.9898588785316441
2007_000392,horse,0,"[99, 95, 354, 323]",58140,0.24260080778653248,0.9221794383367803
2007_000392,person,0,"[197, 57, 285, 196]",12232,0.6754285714285714,0.9884075323827147
2007_000452,sofa,0,"[49, 120, 294, 337]",53165,0.8159060581798773,0.9622821023162224
2007_000452,chair,1,"[473, 139, 499, 283]",3744,0.0,0.9856357035060476
2007_000464,cow,0,"[70, 251, 215, 313]",8990,0.9543466853244709,0.9985804339194709
2007_000464,cow,0,"[57, 201, 240, 294]",17019,0.5955310294915868,0.9756824523140015
2007_000480,person,0,"[292, 161, 418, 374]",26838,0.8046055751699426,0.9787494985385982
2007_000480,person,0,"[113, 164, 227, 372]",23712,0.19591170176821715,0.9181672302137658
2007_000480,person,0,"[4, 171, 115, 372]",22311,0.44195853344266134,0.9453951515846181
2007_000480,aeroplane,0,"[1, 67, 485, 324]",124388,0.541678946294575,0.8841366267407874
2007_000491,cow,0,"[1, 1, 458, 333]",151724,0.24724445330523198,0.5118903246061696
2007_000504,cow,0,"[340, 101, 499, 405]",48336,0.7514627902724447,0.9728234247383312
2007_000504,person,0,"[35, 33, 78, 122]",3827,0.494,0.9936769601423558
2007_000504,person,0,"[1, 43, 35, 119]",2584,0.0,0.9902680169147564
2007_000504,person,0,"[28, 41, 40, 63]",264,0.0,0.9985454509102178
2007_000515,bicycle,1,"[0, 198, 39, 292]",3666,0.0,0.9980568388325707
2007_000515,person,1,"[0, 84, 28, 278]",5432,0.0,0.9895671403236047
2007_000515,car,0,"[63, 163, 150, 209]",4002,0.0,0.9898189302213561
2007_000515,car,0,"[146, 166, 185, 199]",1287,0.0,0.9973835745407571
2007_000528,cat,0,"[123, 67, 318, 309]",47190,0.7499256363404581,0.9678861034411255
2007_000529,boat,0,"[289, 142, 499, 249]",22470,0.7319753604927901,0.9743085656007193
2007_000529,car,1,"[421, 236, 460, 254]",702,0.4897959183673469,0.998658060360445
2007_000549,cat,0,"[0, 48, 340, 498]",153000,0.6931154000510781,0.7714889594018951
2007_000559,bottle,0,"[35, 249, 78, 353]",4472,0.38148925013109597,0.9868999755658722
2007_000559,tvmonitor,0,"[159, 25, 370, 240]",45365,0.702997550443193,0.9346886869988227
2007_000572,bicycle,0,"[0, 177, 234, 330]",35802,0.15969534273941816,0.9557623921174235
2007_000572,bicycle,0,"[7, 133, 225, 296]",35534,0.02152521525215252,0.9686261363412277
2007_000584,bicycle,0,"[30, 73, 368, 345]",91936,0.4558704116263091,0.8473026427265131
2007_000584,sofa,1,"[343, 206, 499, 373]",26052,0.9490986214209968,0.994390852415147
2007_000629,train,0,"[33, 83, 499, 183]",46600,0.7316404822798684,0.9201608739367918
2007_000629,person,0,"[86, 99, 106, 123]",480,0.0,0.9980796579617199
2007_000636,train,0,"[78, 95, 391, 299]",63852,0.4920944116977409,0.8756495617974048
2007_000645,bird,0,"[134, 45, 499, 373]",119720,0.5828133638733117,0.8826515593323891
2007_000645,bird,0,"[123, 145, 364, 374]",55189,0.3735514971725225,0.9249354328084646
2007_000648,person,1,"[393, 198, 403, 222]",240,0.0,0.9992115604165484
2007_000648,person,1,"[423, 198, 435, 219]",252,0.0,0.9997035467166222
2007_000648,person,1,"[433, 195, 443, 219]",240,0.0,0.999526936249929
2007_000648,person,1,"[442, 194, 451, 219]",225,0.0,0.9995206287332614
2007_000648,bus,0,"[28, 112, 352, 265]",49572,0.9437698282463626,0.9837896821642351
2007_000648,aeroplane,1,"[327, 85, 473, 191]",15476,0.3353115727002967,0.9604392554607326
2007_000648,car,1,"[1, 212, 27, 234]",572,0.0,0.9988015718331535
2007_000661,sofa,0,"[118, 176, 330, 277]",21412,0.8458717028250351,0.9890772940447748
2007_000661,pottedplant,0,"[64, 89, 169, 196]",11235,0.3658813511212035,0.9876448986815326
2007_000661,chair,0,"[132, 158, 178, 196]",1748,0.7352297592997812,0.9993308114326166
2007_000663,bus,0,"[11, 1, 416, 466]",188325,0.480762725096284,0.6047413408872557
2007_000663,car,0,"[6, 38, 62, 93]",3080,0.630808402291534,0.997127660628151
2007_000663,car,1,"[361, 23, 421, 52]",1740,0.0,0.99616691263136
2007_000663,car,0,"[375, 35, 421, 80]",2070,0.16781465247338762,0.9934183809910562
2007_000663,car,1,"[372, 67, 421, 107]",1960,0.0,0.9942404643285164
2007_000663,car,1,"[375, 97, 421, 209]",5152,0.20756699947451393,0.9925319176331924
2007_000676,sheep,0,"[58, 93, 471, 269]",72688,0.9590032154340836,0.9899587631121272
2007_000713,boat,0,"[79, 167, 253, 311]",25056,0.8596657049049846,0.9827631506589841
2007_000713,boat,0,"[183, 159, 471, 268]",31392,0.578348483885322,0.9594711018507769
2007_000720,dog,0,"[216, 117, 304, 262]",12760,0.1485981308411215,0.961152569218117
2007_000727,bus,0,"[88, 322, 272, 435]",20792,0.8133514106785461,0.9839862185097379
2007_000727,car,0,"[271, 368, 322, 387]",969,0.0,0.9975904548778056
2007_000727,car,0,"[1, 379, 88, 434]",4785,0.0015069318866787222,0.9816486827819999
2007_000727,person,0,"[332, 355, 357, 437]",2050,0.0,0.9957126714377507
2007_000727,person,0,"[318, 356, 340, 423]",1474,0.0,0.9967041854075732
2007_000727,person,0,"[353, 362, 374, 413]",1071,0.0,0.9979671194026544
2007_000727,car,1,"[48, 366, 89, 388]",902,0.009823182711198428,0.9972082511687679
2007_000727,car,0,"[112, 137, 159, 163]",1222,0.0,0.9963662951720471
2007_000733,person,0,"[47, 24, 272, 382]",80550,0.6948121549922289,0.9384993384993385
2007_000733,motorbike,0,"[102, 200, 447, 434]",80730,0.6735171111211045,0.9215919215919216
2007_000738,aeroplane,0,"[0, 123, 495, 234]",54945,0.8007904966664495,0.9429514966447544
2007_000762,diningtable,1,"[0, 188, 499, 374]",92814,0.2269657935968719,0.6700459847664364
2007_000762,bottle,0,"[28, 151, 117, 374]",19847,0.95518710880277,0.9960170208736514
2007_000762,person,0,"[381, 60, 499, 260]",23600,0.6839015277870438,0.971959353490877
2007_000762,person,1,"[341, 141, 392, 201]",3060,0.0,0.9940995093774597
2007_000762,person,0,"[142, 126, 265, 222]",11808,0.0,0.9803869348815463
2007_000762,person,0,"[198, 139, 219, 186]",987,0.0,0.9963957885766028
2007_000762,person,0,"[3, 21, 123, 251]",27600,0.8821311708635652,0.9901934674407732
2007_000762,person,1,"[2, 248, 173, 327]",13509,0.0,0.9842337943646468
2007_000768,bus,0,"[368, 102, 474, 282]",19080,0.3727783452502554,0.9323882404756662
2007_000768,bus,0,"[32, 45, 368, 329]",95424,0.7134631070206835,0.8704195111208984
2007_000783,person,0,"[200, 56, 324, 258]",25048,0.3942353664367188,0.9558826455489673
2007_000783,horse,0,"[111, 99, 440, 408]",101661,0.6731076844327852,0.9237584066218314
2007_000793,person,0,"[288, 99, 315, 182]",2241,0.0,0.9943592486923443
2007_000793,person,0,"[240, 110, 269, 179]",2001,0.3022269353128314,0.9960889205896338
2007_000793,person,0,"[217, 106, 235, 177]",1278,0.0,0.9956015216357584
2007_000793,person,0,"[401, 66, 466, 258]",12480,0.6469452247191011,0.9880468378506895
2007_000793,person,0,"[64, 109, 83, 160]",969,0.014705882352941176,0.9972123157394199
2007_000793,person,0,"[95, 106, 113, 158]",936,0.0,0.9980801236329053
2007_000793,person,0,"[99, 77, 189, 281]",18360,0.675147449982653,0.9833036138849263
2007_000793,person,1,"[272, 102, 294, 181]",1738,0.4117647058823529,0.9973846885401807
2007_000793,bicycle,0,"[150, 159, 309, 279]",19080,0.0031380753138075313,0.9886709462672373
2007_000793,bus,0,"[1, 79, 50, 134]",2695,0.060656418778562524,0.9865608654303376
2007_000799,horse,0,"[94, 22, 499, 440]",169290,0.5979106309494926,0.8672721876486911
2007_000799,person,0,"[229, 224, 499, 440]",58320,0.4552420415680084,0.9219622271740103
2007_000804,chair,0,"[93, 242, 152, 303]",3599,0.0,0.9867854795302055
2007_000804,chair,1,"[31, 351, 125, 490]",13066,0.7018492176386913,0.9805037764631469
2007_000804,sofa,0,"[190, 264, 331, 469]",28905,0.00012756729174639623,0.902791730227828
2007_000822,motorbike,0,"[97, 164, 229, 345]",23892,0.8435045811518325,0.9893858437227779
2007_000822,motorbike,0,"[230, 167, 352, 322]",18910,0.8591505631910716,0.9924374830079176
2007_000830,diningtable,0,"[123, 181, 351, 369]",42864,0.3386385426653883,0.9220128772590319
2007_000830,chair,0,"[149, 220, 258, 374]",16786,0.7532667179093006,0.9927417029864162
2007_000830,chair,0,"[251, 200, 347, 346]",14016,0.30662124129758556,0.9735388720244657
2007_000830,chair,1,"[249, 174, 317, 247]",4964,0.07190582246261533,0.9835105510992024
2007_000836,person,0,"[68, 98, 223, 296]",30690,0.4682057513163224,0.9464737056665308
2007_000836,horse,0,"[92, 161, 225, 441]",37240,0.5599218531956461,0.9464329392580514
2007_000837,boat,0,"[260, 64, 364, 158]",9776,0.35103578154425613,0.9745817720473254
2007_000847,diningtable,0,"[0, 278, 207, 499]",45747,0.8687536949973256,0.9744329399377002
2007_000847,person,0,"[60, 110, 295, 499]",91415,0.5423370246552445,0.9039014171017418
2007_000862,person,1,"[304, 130, 317, 150]",260,0.98989898989899,0.99999464811346
2007_000862,boat,0,"[303, 141, 353, 159]",900,0.8785046728971962,0.9997217018999197
2007_000876,cat,0,"[116, 30, 375, 328]",77182,0.8210697608603368,0.9371278698305759
2007_000876,cat,0,"[260, 13, 397, 131]",16166,0.4924994717937883,0.9552138621984114
2007_000904,cow,0,"[236, 166, 337, 262]",9696,0.744979079497908,0.9931648181583699
2007_000904,person,0,"[16, 112, 164, 237]",18500,0.8196661163089342,0.9889762366688721
2007_000904,horse,1,"[0, 212, 304, 374]",49248,0.5600805344559349,0.9730461697188548
2007_000925,sheep,0,"[28, 100, 215, 342]",45254,0.895629120591621,0.9820911245720305
2007_000925,sheep,0,"[308, 104, 459, 332]",34428,0.9739605207895842,0.9970311489932243
2007_000999,bottle,0,"[232, 316, 288, 404]",4928,0.9492853849700322,0.9993936153205846
2007_000999,person,0,"[1, 15, 279, 499]",134552,0.8736447927527945,0.9378731332998903
2007_001027,chair,0,"[202, 173, 253, 272]",5049,0.6523605150214592,0.9985986967302923
2007_001027,chair,1,"[328, 173, 347, 222]",931,0.9457364341085271,0.9999596332391443
2007_001027,chair,1,"[255, 188, 305, 291]",5150,0.5955056179775281,0.9983391961247909
2007_001027,chair,0,"[262, 217, 350, 328]",9768,0.7511937672782106,0.9942909866789689
2007_001027,sofa,1,"[400, 269, 499, 374]",10395,0.9795562203939168,0.9990542644599504
2007_001027,bicycle,0,"[57, 155, 93, 217]",2232,0.0,0.9985813966899256
2007_001027,tvmonitor,0,"[0, 243, 42, 339]",4032,0.9891874180865007,0.9998096995559657
2007_001073,cow,0,"[54, 177, 148, 247]",6580,0.838274141473437,0.9968711492705973
2007_001073,cow,0,"[134, 175, 173, 240]",2535,0.0,0.9945827157970052
2007_001073,cow,0,"[226, 152, 281, 235]",4565,0.0,0.9929586662351011
2007_001073,cow,0,"[275, 158, 349, 254]",7104,0.8609501738122828,0.9972743224135875
2007_001073,cow,0,"[326, 151, 424, 239]",8624,0.0,0.9741003844341096
2007_001073,cow,0,"[420, 160, 499, 226]",5214,0.0,0.9841740345138924
2007_001149,sofa,0,"[147, 137, 402, 301]",41820,0.9093048128342246,0.9849779452143772
2007_001149,tvmonitor,0,"[74, 84, 145, 152]",4828,0.9498047964305633,0.9989371187651682
2007_001149,pottedplant,0,"[0, 6, 141, 374]",51888,0.5086462450592886,0.9412758117755431
2007_001154,sofa,0,"[0, 232, 173, 374]",24566,0.9823342596268361,0.9980747494740713
2007_001154,pottedplant,0,"[133, 229, 170, 273]",1628,0.0,0.9976745569490187
2007_001175,person,0,"[118, 152, 366, 328]",43648,0.4223885733952848,0.9553172653873546
2007_001175,person,1,"[156, 168, 255, 229]",6039,0.0,0.9950744490371879
2007_001175,tvmonitor,0,"[359, 113, 448, 186]",6497,0.8877338877338877,0.997483975318996
2007_001185,cat,0,"[196, 198, 288, 322]",11408,0.0,0.9736636288501966
2007_001185,person,0,"[77, 77, 288, 374]",62667,0.8979901717188449,0.9795044457880111
2007_001185,diningtable,1,"[203, 222, 499, 374]",44992,0.700057295645531,0.9477321766334041
2007_001185,bottle,0,"[451, 130, 499, 252]",5856,0.9467811158798283,0.9986243849947027
2007_001225,dog,0,"[99, 211, 302, 413]",41006,0.9114035494184699,0.9895837873174984
2007_001239,dog,0,"[107, 59, 319, 159]",21200,0.6728527464329013,0.9803477793214718
2007_001239,dog,0,"[227, 137, 380, 374]",36261,0.7315982300042823,0.9683984672612378
2007_001239,dog,0,"[117, 93, 285, 306]",35784,0.8550114368891661,0.9843757002644199
2007_001284,person,0,"[134, 122, 234, 374]",25200,0.9627488760436738,0.9960617000328191
2007_001284,person,0,"[237, 114, 375, 303]",26082,0.016268112721130767,0.9373832939126104
2007_001284,person,0,"[275, 116, 425, 359]",36450,0.48160388821385175,0.9396466846983466
2007_001284,person,0,"[300, 113, 499, 374]",51939,0.6894089044218203,0.9306044385093308
2007_001284,person,0,"[0, 113, 125, 374]",32625,0.7386511552229093,0.9636442855041137
2007_001284,person,0,"[418, 89, 447, 138]",1421,0.0,0.9950261987483449
2007_001288,aeroplane,0,"[67, 75, 425, 208]",47614,0.7824556913430162,0.9788641336781381
2007_001288,aeroplane,0,"[356, 271, 496, 316]",6300,0.7013163867453472,0.9959095882235925
2007_001288,aeroplane,0,"[195, 271, 315, 313]",5040,0.0036656891495601175,0.9915518699025263
2007_001289,bird,0,"[156, 97, 354, 187]",17820,0.9982306578735725,0.9999274056768761
2007_001299,cow,0,"[38, 25, 228, 411]",73340,0.7735342492260062,0.9532693488253702
2007_001299,cow,0,"[210, 239, 318, 407]",18144,0.5150130548302873,0.9703335479459575
2007_001299,cow,0,"[317, 220, 407, 434]",19260,0.9470720720720721,0.997654234107436
2007_001311,bicycle,1,"[464, 103, 489, 165]",1550,0.0,0.9969426570443315
2007_001311,bicycle,0,"[431, 117, 464, 185]",2244,0.006596306068601583,0.9946460947776317
2007_001311,bicycle,0,"[333, 127, 379, 219]",4232,0.30733302195235873,0.989455721852892
2007_001311,bicycle,0,"[176, 187, 303, 318]",16637,0.0,0.9666323011838316
2007_001311,bicycle,0,"[11, 160, 180, 318]",26702,0.0,0.9642930783177504
2007_001311,person,0,"[462, 66, 494, 153]",2784,0.47869674185463656,0.9955632976643322
2007_001311,person,0,"[430, 74, 467, 170]",3552,0.49201277955271566,0.9954779764655693
2007_001311,person,0,"[332, 78, 386, 200]",6588,0.023074060290286566,0.9813359877706281
2007_001311,person,0,"[186, 105, 290, 292]",19448,0.5842880523731587,0.981940346261865
2007_001311,person,0,"[26, 60, 162, 279]",29784,0.34192964596765074,0.9586334387998151
2007_001321,car,0,"[0, 97, 455, 332]",106925,0.4532764555571981,0.6817284937148477
2007_001340,dog,0,"[325, 283, 499, 374]",15834,0.0,0.943722894704064
2007_001340,chair,0,"[212, 47, 405, 265]",42074,0.0,0.88819313124908
2007_001340,person,0,"[149, 139, 251, 374]",23970,0.7353705222860268,0.9780836343460193
2007_001340,person,0,"[91, 110, 330, 373]",62857,0.26841594772576444,0.8377249102623623
2007_001377,aeroplane,0,"[272, 162, 317, 249]",3915,0.533,0.997423746765892
2007_001397,dog,0,"[127, 120, 213, 262]",12212,0.8891348773841962,0.9960342117767462
2007_001408,bottle,0,"[113, 244, 177, 447]",12992,0.9694555112881806,0.9983783194774728
2007_001408,person,0,"[55, 106, 229, 386]",48720,0.6865541236309171,0.9356135144316747
2007_001408,bottle,0,"[19, 67, 49, 166]",2970,0.0,0.9892571677638116
2007_001408,person,0,"[209, 0, 332, 107]",13161,0.0,0.965880610982559
2007_001408,person,0,"[83, 86, 332, 365]",69471,0.06182244359800762,0.7126612867041426
2007_001408,pottedplant,0,"[118, 0, 183, 129]",8385,0.0,0.9827640358692656
2007_001416,sheep,0,"[207, 77, 400, 191]",22002,0.9748335402324794,0.997826214103289
2007_001416,sheep,0,"[18, 70, 182, 194]",20336,0.7800330943188086,0.9805626498742519
2007_001416,sheep,0,"[0, 105, 120, 248]",17160,0.8096623376623376,0.9821418127229836
2007_001416,sheep,0,"[0, 184, 323, 327]",46189,0.0,0.6856491139141794
2007_001416,sheep,1,"[329, 25, 471, 105]",11360,0.0,0.9559491548554384
2007_001416,sheep,1,"[26, 12, 251, 133]",27225,0.0,0.9248532938217691
2007_001420,horse,0,"[191, 108, 339, 269]",23828,0.646561693799484,0.9749196709824444
2007_001420,person,0,"[280, 79, 363, 267]",15604,0.36750348675034866,0.9770975500438732
2007_001420,pottedplant,0,"[435, 147, 499, 305]",10112,0.5139299610894942,0.9802854599743704
2007_001423,person,0,"[123, 55, 381, 332]",71466,0.41147729450086223,0.8850766093577536
2007_001430,diningtable,0,"[0, 268, 249, 373]",26145,0.87565479889905,0.9842730570122739
2007_001430,person,0,"[99, 153, 234, 285]",17820,0.9614744087931609,0.9980516782517883
2007_001430,person,0,"[210, 145, 302, 351]",18952,0.8869312505676142,0.9930096236987793
2007_001430,person,0,"[244, 153, 397, 373]",33660,0.5326731789999554,0.9411741586282019
2007_001430,pottedplant,1,"[55, 173, 99, 219]",2024,0.0,0.9909714657892669
2007_001430,tvmonitor,0,"[315, 0, 417, 65]",6630,0.8874094050227541,0.9962493402656905
2007_001430,pottedplant,0,"[343, 82, 427, 213]",11004,0.2235815873986848,0.9714938630672312
2007_001439,diningtable,0,"[3, 323, 374, 499]",65296,0.9108577351645504,0.9701205708794997
2007_001439,chair,1,"[194, 281, 272, 335]",4212,0.0,0.9920198472370757
2007_001457,sofa,0,"[135, 120, 349, 263]",30602,0.8802871058702897,0.9871965696676591
2007_001457,chair,0,"[431, 211, 499, 374]",11084,0.5578851412944393,0.9920218453389482
2007_001458,sofa,0,"[105, 120, 391, 298]",50908,0.9747576516719312,0.9943143484500926
2007_001487,boat,0,"[241, 116, 276, 150]",1190,0.4648648648648649,0.998409272282239
2007_001526,person,0,"[2, 17, 113, 297]",31080,0.1713884529610969,0.8507853403141361
2007_001526,person,0,"[108, 50, 213, 296]",25830,0.6540675364543361,0.9463648262732033
2007_001526,person,0,"[211, 34, 315, 296]",27248,0.0,0.8754685268919562
2007_001526,person,0,"[288, 32, 386, 296]",25872,0.5339006313477903,0.9494883388862446
2007_001526,person,0,"[380, 14, 499, 296]",33558,0.0,0.85635560447406
2007_001568,aeroplane,0,"[2, 41, 399, 371]",131010,0.6790289650220995,0.9073739551567184
2007_001585,person,0,"[196, 114, 327, 357]",31833,0.7141869248364274,0.9740884167072565
2007_001585,sofa,0,"[5, 179, 424, 340]",67459,0.7157386914679332,0.9448733838415502
2007_001585,bottle,0,"[57, 157, 71, 190]",462,0.3515151515151515,0.9994839867090408
2007_001586,horse,0,"[27, 53, 428, 328]",110275,0.6356944701313113,0.9457931786034685
2007_001586,person,0,"[210, 39, 330, 236]",23640,0.6000832726137192,0.9788544412828232
2007_001587,bicycle,0,"[203, 248, 273, 324]",5320,0.043731778425655975,0.9911460948339623
2007_001594,sheep,0,"[269, 152, 333, 207]",3520,0.0,0.9885175760297383
2007_001594,sheep,0,"[230, 152, 268, 208]",2128,0.0,0.9932327919566899
2007_001594,sheep,0,"[178, 148, 205, 209]",1647,0.0,0.9944926776937854
2007_001594,sheep,0,"[150, 141, 179, 209]",1972,0.0,0.9947296859017538
2007_001594,sheep,1,"[205, 149, 238, 211]",2046,0.0,0.9950789611556021
2007_001594,person,0,"[334, 92, 399, 217]",8125,0.37892457596535545,0.9892660230022703
2007_001594,dog,0,"[252, 176, 301, 237]",2989,0.0,0.9937878901279844
2007_001595,bus,0,"[267, 161, 441, 295]",23316,0.45127997571587575,0.940710209258085
2007_001595,bus,0,"[39, 157, 274, 287]",30550,0.493230644507499,0.9316576651433319
2007_001602,bottle,0,"[251, 1, 350, 364]",35937,0.6763495521665456,0.9452244807182446
2007_001602,bottle,1,"[111, 2, 224, 202]",22600,0.6402404269651277,0.9593646297282586
2007_001609,diningtable,0,"[2, 119, 373, 499]",140980,0.3139134353208942,0.49971318300038425
2007_001609,chair,1,"[178, 74, 262, 123]",4116,0.0,0.9962351788011606
2007_001609,chair,1,"[332, 116, 374, 219]",4326,0.0,0.9949765255601285
2007_001609,chair,1,"[28, 110, 71, 181]",3053,0.0,0.9949542485116147
2007_001609,chair,1,"[3, 168, 33, 264]",2880,0.0,0.9959455771704807
2007_001630,person,0,"[25, 13, 53, 113]",2800,0.0,0.9900098947343323
2007_001630,person,0,"[189, 26, 267, 213]",14586,0.0,0.9575122492042488
2007_001630,person,0,"[73, 94, 199, 357]",33138,0.6710654569993252,0.9738504822192816
2007_001630,person,0,"[154, 195, 342, 499]",57152,0.713216957605985,0.9595567635873776
2007_001630,person,0,"[332, 31, 372, 254]",8920,0.3048445102602073,0.9804131945686253
2007_001630,bicycle,0,"[84, 230, 199, 427]",22655,0.47816003092385,0.9839061550016094
2007_001630,bicycle,0,"[148, 357, 339, 499]",27122,0.4303373919509248,0.9634669718536533
2007_001677,diningtable,0,"[109, 268, 499, 374]",41340,0.3486349273973089,0.8935591293047433
2007_001677,chair,0,"[51, 229, 139, 374]",12760,0.8453857303913673,0.9944305207463102
2007_001678,tvmonitor,0,"[372, 101, 499, 227]",16002,0.9076427576601671,0.9933319087960985
2007_001678,tvmonitor,0,"[251, 108, 348, 199]",8827,0.4921516541898092,0.9735664546620076
2007_001678,person,0,"[106, 191, 255, 332]",21009,0.9339741569492593,0.9947334020463059
2007_001678,person,1,"[118, 61, 156, 109]",1824,0.0,0.9959400688805651
2007_001678,chair,1,"[110, 81, 144, 112]",1054,0.0,0.996310867543176
2007_001678,tvmonitor,1,"[163, 59, 194, 83]",744,0.0,0.9958269438648533
2007_001698,boat,0,"[60, 92, 446, 208]",44776,0.4753477121548075,0.9283736852823169
2007_001698,boat,0,"[38, 137, 357, 232]",30305,0.7203224002981737,0.9669607524780811
2007_001704,tvmonitor,0,"[117, 0, 404, 316]",90692,0.8854634146341464,0.9552834911306998
2007_001709,person,0,"[366, 131, 425, 286]",9145,0.0,0.9732276886527692
2007_001709,person,1,"[0, 0, 201, 332]",66732,0.48195066196780645,0.8225077993447245
2007_001709,motorbike,0,"[0, 44, 411, 332]",118368,0.5752060572445729,0.7850578913704657
2007_001717,tvmonitor,0,"[0, 110, 57, 168]",3306,0.7496701846965699,0.995984169479688
2007_001717,person,0,"[370, 159, 475, 403]",25620,0.7120331950207469,0.9724606088824457
2007_001717,person,0,"[226, 98, 364, 403]",42090,0.7132972161132864,0.9717198759801483
2007_001717,chair,0,"[145, 206, 262, 365]",18603,0.3725734196117471,0.9733230336186919
2007_001724,horse,0,"[34, 14, 218, 301]",52808,0.32661117873474355,0.750533204957892
2007_001733,sheep,0,"[0, 269, 81, 328]",4779,0.9374742904154669,0.9993764997846463
2007_001733,sheep,0,"[235, 274, 293, 325]",2958,0.8435643564356435,0.9990278319010604
